Num_Count_Private,Alpha_Count_Private,Num_Count_Public,Alpha_Count_Public,Private_Key_length,Public_Key_length,Class_label
43,23,78,52,66,130,Ethereum
39,27,83,47,66,130,Ethereum
37,29,80,50,66,130,Ethereum
38,28,84,46,66,130,Ethereum
43,23,80,50,66,130,Ethereum
35,31,80,50,66,130,Ethereum
47,19,84,46,66,130,Ethereum
32,34,83,47,66,130,Ethereum
43,23,84,46,66,130,Ethereum
48,18,82,48,66,130,Ethereum
40,26,69,61,66,130,Ethereum
38,28,70,60,66,130,Ethereum
42,24,83,47,66,130,Ethereum
41,25,86,44,66,130,Ethereum
38,28,71,59,66,130,Ethereum
35,31,71,59,66,130,Ethereum
42,24,83,47,66,130,Ethereum
38,28,83,47,66,130,Ethereum
41,25,84,46,66,130,Ethereum
40,24,80,48,64,128,Litecoin
43,21,80,48,64,128,Litecoin
46,18,87,41,64,128,Litecoin
46,18,82,46,64,128,Litecoin
41,23,82,46,64,128,Litecoin
39,25,84,44,64,128,Litecoin
41,23,80,48,64,128,Litecoin
44,20,75,53,64,128,Litecoin
38,26,78,50,64,128,Litecoin
48,16,84,44,64,128,Litecoin
40,24,78,50,64,128,Litecoin
35,29,81,47,64,128,Litecoin
33,31,76,52,64,128,Litecoin
43,21,77,51,64,128,Litecoin
49,15,74,54,64,128,Litecoin
36,28,84,44,64,128,Litecoin
44,20,80,48,64,128,Litecoin
42,22,72,56,64,128,Litecoin
40,24,77,51,64,128,Litecoin
38,26,67,61,64,128,Litecoin
35,29,71,57,64,128,Litecoin
37,27,78,50,64,128,Litecoin
37,27,83,45,64,128,Litecoin
40,24,78,50,64,128,Litecoin
43,21,82,46,64,128,Litecoin
37,27,79,49,64,128,Litecoin
44,20,76,52,64,128,Litecoin
39,25,77,51,64,128,Litecoin
44,20,85,43,64,128,Litecoin
36,28,81,47,64,128,Litecoin
38,26,81,47,64,128,Litecoin
44,20,80,48,64,128,Litecoin
38,26,78,50,64,128,Litecoin
38,26,76,52,64,128,Litecoin
40,24,71,57,64,128,Litecoin
40,24,74,54,64,128,Litecoin
45,19,73,55,64,128,Litecoin
46,18,77,51,64,128,Litecoin
42,22,72,56,64,128,Litecoin
42,22,76,52,64,128,Litecoin
40,24,80,48,64,128,Litecoin
38,26,85,43,64,128,Litecoin
42,22,82,46,64,128,Litecoin
43,21,76,52,64,128,Litecoin
31,33,86,42,64,128,Litecoin
34,30,73,55,64,128,Litecoin
45,19,83,45,64,128,Litecoin
37,27,71,57,64,128,Litecoin
43,21,79,49,64,128,Litecoin
32,32,83,45,64,128,Litecoin
46,18,84,44,64,128,Litecoin
43,21,90,38,64,128,Litecoin
40,24,83,45,64,128,Litecoin
36,28,89,39,64,128,Litecoin
39,25,82,46,64,128,Litecoin
44,20,74,54,64,128,Litecoin
38,26,75,53,64,128,Litecoin
34,30,92,36,64,128,Litecoin
39,25,84,44,64,128,Litecoin
40,24,70,58,64,128,Litecoin
41,23,79,49,64,128,Litecoin
37,27,79,49,64,128,Litecoin
49,15,85,43,64,128,Litecoin
33,31,85,43,64,128,Litecoin
45,19,81,47,64,128,Litecoin
41,23,68,60,64,128,Litecoin
44,20,72,56,64,128,Litecoin
34,30,89,39,64,128,Litecoin
41,23,74,54,64,128,Litecoin
45,19,77,51,64,128,Litecoin
35,29,79,49,64,128,Litecoin
37,27,83,45,64,128,Litecoin
36,28,75,53,64,128,Litecoin
46,18,78,50,64,128,Litecoin
36,28,85,43,64,128,Litecoin
46,18,82,46,64,128,Litecoin
41,23,73,55,64,128,Litecoin
46,18,73,55,64,128,Litecoin
39,25,82,46,64,128,Litecoin
42,22,80,48,64,128,Litecoin
45,19,75,53,64,128,Litecoin
41,23,96,32,64,128,Litecoin
39,25,74,54,64,128,Litecoin
48,16,70,58,64,128,Litecoin
44,20,76,52,64,128,Litecoin
34,30,83,45,64,128,Litecoin
45,19,86,42,64,128,Litecoin
39,25,71,57,64,128,Litecoin
43,21,77,51,64,128,Litecoin
36,28,82,46,64,128,Litecoin
44,20,83,45,64,128,Litecoin
38,26,79,49,64,128,Litecoin
32,32,78,50,64,128,Litecoin
45,19,80,48,64,128,Litecoin
33,31,79,49,64,128,Litecoin
39,25,79,49,64,128,Litecoin
36,28,79,49,64,128,Litecoin
37,27,74,54,64,128,Litecoin
40,24,71,57,64,128,Litecoin
37,27,82,46,64,128,Litecoin
45,19,80,48,64,128,Litecoin
42,22,73,55,64,128,Litecoin
39,25,80,48,64,128,Litecoin
44,20,88,40,64,128,Litecoin
37,27,79,49,64,128,Litecoin
38,26,76,52,64,128,Litecoin
38,26,82,46,64,128,Litecoin
38,26,76,52,64,128,Litecoin
50,14,69,59,64,128,Litecoin
48,16,82,46,64,128,Litecoin
45,19,84,44,64,128,Litecoin
34,30,86,42,64,128,Litecoin
39,25,84,44,64,128,Litecoin
42,22,80,48,64,128,Litecoin
41,23,85,43,64,128,Litecoin
37,27,82,46,64,128,Litecoin
39,25,78,50,64,128,Litecoin
39,25,96,32,64,128,Litecoin
35,29,78,50,64,128,Litecoin
42,22,68,60,64,128,Litecoin
39,25,64,64,64,128,Litecoin
41,23,66,62,64,128,Litecoin
37,27,74,54,64,128,Litecoin
36,28,79,49,64,128,Litecoin
39,25,86,42,64,128,Litecoin
40,24,80,48,64,128,Litecoin
43,21,81,47,64,128,Litecoin
42,22,79,49,64,128,Litecoin
36,28,66,62,64,128,Litecoin
43,21,77,51,64,128,Litecoin
39,25,91,37,64,128,Litecoin
45,19,74,54,64,128,Litecoin
39,25,73,55,64,128,Litecoin
46,18,86,42,64,128,Litecoin
40,24,81,47,64,128,Litecoin
45,19,72,56,64,128,Litecoin
40,24,71,57,64,128,Litecoin
37,27,73,55,64,128,Litecoin
36,28,77,51,64,128,Litecoin
39,25,73,55,64,128,Litecoin
44,20,85,43,64,128,Litecoin
40,24,88,40,64,128,Litecoin
36,28,78,50,64,128,Litecoin
48,16,83,45,64,128,Litecoin
46,18,69,59,64,128,Litecoin
37,27,77,51,64,128,Litecoin
37,27,82,46,64,128,Litecoin
33,31,82,46,64,128,Litecoin
33,31,83,45,64,128,Litecoin
32,32,71,57,64,128,Litecoin
34,30,84,44,64,128,Litecoin
38,26,77,51,64,128,Litecoin
37,27,82,46,64,128,Litecoin
38,26,83,45,64,128,Litecoin
43,21,85,43,64,128,Litecoin
39,25,76,52,64,128,Litecoin
38,26,86,42,64,128,Litecoin
41,23,78,50,64,128,Litecoin
37,27,76,52,64,128,Litecoin
38,26,76,52,64,128,Litecoin
40,24,88,40,64,128,Litecoin
43,21,79,49,64,128,Litecoin
40,24,81,47,64,128,Litecoin
46,18,80,48,64,128,Litecoin
34,30,84,44,64,128,Litecoin
40,24,79,49,64,128,Litecoin
40,24,92,36,64,128,Litecoin
43,21,89,39,64,128,Litecoin
38,26,84,44,64,128,Litecoin
44,20,87,41,64,128,Litecoin
39,25,85,43,64,128,Litecoin
39,25,78,50,64,128,Litecoin
44,20,83,45,64,128,Litecoin
42,22,75,53,64,128,Litecoin
37,27,85,43,64,128,Litecoin
41,23,84,44,64,128,Litecoin
42,22,88,40,64,128,Litecoin
41,23,83,45,64,128,Litecoin
40,24,80,48,64,128,Litecoin
41,23,81,47,64,128,Litecoin
41,23,90,38,64,128,Litecoin
39,25,81,47,64,128,Litecoin
45,19,78,50,64,128,Litecoin
43,21,75,53,64,128,Litecoin
49,15,72,56,64,128,Litecoin
43,21,93,35,64,128,Litecoin
32,32,72,56,64,128,Litecoin
44,20,75,53,64,128,Litecoin
43,21,80,48,64,128,Litecoin
41,23,76,52,64,128,Litecoin
42,22,78,50,64,128,Litecoin
43,21,85,43,64,128,Litecoin
36,28,76,52,64,128,Litecoin
35,29,76,52,64,128,Litecoin
46,18,81,47,64,128,Litecoin
37,27,74,54,64,128,Litecoin
37,27,80,48,64,128,Litecoin
44,20,73,55,64,128,Litecoin
47,17,76,52,64,128,Litecoin
45,19,83,45,64,128,Litecoin
46,18,78,50,64,128,Litecoin
36,28,80,48,64,128,Litecoin
44,20,81,47,64,128,Litecoin
46,18,79,49,64,128,Litecoin
40,24,89,39,64,128,Litecoin
48,16,80,48,64,128,Litecoin
40,24,75,53,64,128,Litecoin
34,30,76,52,64,128,Litecoin
48,16,81,47,64,128,Litecoin
41,23,86,42,64,128,Litecoin
37,27,78,50,64,128,Litecoin
41,23,83,45,64,128,Litecoin
39,25,82,46,64,128,Litecoin
39,25,78,50,64,128,Litecoin
44,20,69,59,64,128,Litecoin
45,19,77,51,64,128,Litecoin
35,29,76,52,64,128,Litecoin
41,23,85,43,64,128,Litecoin
48,16,71,57,64,128,Litecoin
38,26,82,46,64,128,Litecoin
37,27,93,35,64,128,Litecoin
36,28,89,39,64,128,Litecoin
35,29,76,52,64,128,Litecoin
43,21,88,40,64,128,Litecoin
34,30,85,43,64,128,Litecoin
35,29,84,44,64,128,Litecoin
36,28,83,45,64,128,Litecoin
40,24,86,42,64,128,Litecoin
33,31,78,50,64,128,Litecoin
44,20,72,56,64,128,Litecoin
50,14,84,44,64,128,Litecoin
43,21,64,64,64,128,Litecoin
44,20,76,52,64,128,Litecoin
39,25,85,43,64,128,Litecoin
46,18,89,39,64,128,Litecoin
32,32,83,45,64,128,Litecoin
40,24,84,44,64,128,Litecoin
37,27,86,42,64,128,Litecoin
40,24,83,45,64,128,Litecoin
38,26,78,50,64,128,Litecoin
41,23,82,46,64,128,Litecoin
41,23,80,48,64,128,Litecoin
41,23,81,47,64,128,Litecoin
41,23,72,56,64,128,Litecoin
38,26,84,44,64,128,Litecoin
40,24,81,47,64,128,Litecoin
33,31,74,54,64,128,Litecoin
38,26,73,55,64,128,Litecoin
40,24,83,45,64,128,Litecoin
40,24,69,59,64,128,Litecoin
45,19,78,50,64,128,Litecoin
43,21,82,46,64,128,Litecoin
35,29,87,41,64,128,Litecoin
45,19,76,52,64,128,Litecoin
30,34,87,41,64,128,Litecoin
43,21,78,50,64,128,Litecoin
35,29,72,56,64,128,Litecoin
38,26,81,47,64,128,Litecoin
39,25,71,57,64,128,Litecoin
43,21,88,40,64,128,Litecoin
41,23,75,53,64,128,Litecoin
37,27,81,47,64,128,Litecoin
38,26,95,33,64,128,Litecoin
42,22,84,44,64,128,Litecoin
37,27,82,46,64,128,Litecoin
42,22,81,47,64,128,Litecoin
43,21,73,55,64,128,Litecoin
40,24,77,51,64,128,Litecoin
38,26,76,52,64,128,Litecoin
42,22,84,44,64,128,Litecoin
38,26,79,49,64,128,Litecoin
43,21,70,58,64,128,Litecoin
40,24,80,48,64,128,Litecoin
46,18,77,51,64,128,Litecoin
36,28,87,41,64,128,Litecoin
45,19,72,56,64,128,Litecoin
35,29,79,49,64,128,Litecoin
39,25,76,52,64,128,Litecoin
40,24,81,47,64,128,Litecoin
34,30,73,55,64,128,Litecoin
36,28,79,49,64,128,Litecoin
35,29,81,47,64,128,Litecoin
40,24,79,49,64,128,Litecoin
31,33,78,50,64,128,Litecoin
46,18,81,47,64,128,Litecoin
34,30,75,53,64,128,Litecoin
43,21,84,44,64,128,Litecoin
37,27,80,48,64,128,Litecoin
37,27,77,51,64,128,Litecoin
42,22,72,56,64,128,Litecoin
36,28,71,57,64,128,Litecoin
44,20,81,47,64,128,Litecoin
36,28,70,58,64,128,Litecoin
42,22,80,48,64,128,Litecoin
36,28,78,50,64,128,Litecoin
46,18,76,52,64,128,Litecoin
46,18,79,49,64,128,Litecoin
41,23,82,46,64,128,Litecoin
35,29,89,39,64,128,Litecoin
42,22,78,50,64,128,Litecoin
41,23,91,37,64,128,Litecoin
42,22,78,50,64,128,Litecoin
47,17,89,39,64,128,Litecoin
46,18,76,52,64,128,Litecoin
39,25,90,38,64,128,Litecoin
43,21,82,46,64,128,Litecoin
39,25,74,54,64,128,Litecoin
43,21,83,45,64,128,Litecoin
38,26,82,46,64,128,Litecoin
38,26,76,52,64,128,Litecoin
38,26,82,46,64,128,Litecoin
41,23,84,44,64,128,Litecoin
39,25,85,43,64,128,Litecoin
35,29,84,44,64,128,Litecoin
31,33,89,39,64,128,Litecoin
44,20,82,46,64,128,Litecoin
42,22,67,61,64,128,Litecoin
42,22,79,49,64,128,Litecoin
35,29,84,44,64,128,Litecoin
39,25,72,56,64,128,Litecoin
46,18,66,62,64,128,Litecoin
39,25,88,40,64,128,Litecoin
44,20,80,48,64,128,Litecoin
38,26,74,54,64,128,Litecoin
34,30,83,45,64,128,Litecoin
36,28,74,54,64,128,Litecoin
45,19,83,45,64,128,Litecoin
48,16,82,46,64,128,Litecoin
46,18,80,48,64,128,Litecoin
44,20,73,55,64,128,Litecoin
43,21,75,53,64,128,Litecoin
44,20,92,36,64,128,Litecoin
42,22,72,56,64,128,Litecoin
37,27,74,54,64,128,Litecoin
40,24,76,52,64,128,Litecoin
39,25,78,50,64,128,Litecoin
44,20,69,59,64,128,Litecoin
40,24,80,48,64,128,Litecoin
41,23,88,40,64,128,Litecoin
41,23,83,45,64,128,Litecoin
37,27,78,50,64,128,Litecoin
34,30,82,46,64,128,Litecoin
38,26,73,55,64,128,Litecoin
37,27,92,36,64,128,Litecoin
36,28,80,48,64,128,Litecoin
37,27,74,54,64,128,Litecoin
45,19,75,53,64,128,Litecoin
38,26,86,42,64,128,Litecoin
41,23,78,50,64,128,Litecoin
38,26,86,42,64,128,Litecoin
40,24,81,47,64,128,Litecoin
38,26,83,45,64,128,Litecoin
45,19,91,37,64,128,Litecoin
40,24,82,46,64,128,Litecoin
38,26,82,46,64,128,Litecoin
39,25,74,54,64,128,Litecoin
39,25,69,59,64,128,Litecoin
36,28,88,40,64,128,Litecoin
35,29,81,47,64,128,Litecoin
37,27,69,59,64,128,Litecoin
43,21,76,52,64,128,Litecoin
38,26,85,43,64,128,Litecoin
36,28,85,43,64,128,Litecoin
38,26,89,39,64,128,Litecoin
38,26,79,49,64,128,Litecoin
42,22,83,45,64,128,Litecoin
43,21,78,50,64,128,Litecoin
45,19,84,44,64,128,Litecoin
45,19,84,44,64,128,Litecoin
46,18,80,48,64,128,Litecoin
34,30,75,53,64,128,Litecoin
40,24,88,40,64,128,Litecoin
42,22,84,44,64,128,Litecoin
36,28,83,45,64,128,Litecoin
40,24,78,50,64,128,Litecoin
37,27,85,43,64,128,Litecoin
39,25,82,46,64,128,Litecoin
49,15,88,40,64,128,Litecoin
43,21,89,39,64,128,Litecoin
41,23,81,47,64,128,Litecoin
36,28,75,53,64,128,Litecoin
41,23,83,45,64,128,Litecoin
41,23,88,40,64,128,Litecoin
42,22,79,49,64,128,Litecoin
34,30,75,53,64,128,Litecoin
44,20,80,48,64,128,Litecoin
39,25,75,53,64,128,Litecoin
36,28,77,51,64,128,Litecoin
45,19,82,46,64,128,Litecoin
48,16,84,44,64,128,Litecoin
39,25,74,54,64,128,Litecoin
38,26,77,51,64,128,Litecoin
44,20,78,50,64,128,Litecoin
39,25,83,45,64,128,Litecoin
38,26,84,44,64,128,Litecoin
39,25,90,38,64,128,Litecoin
40,24,82,46,64,128,Litecoin
38,26,83,45,64,128,Litecoin
34,30,82,46,64,128,Litecoin
41,23,84,44,64,128,Litecoin
38,26,72,56,64,128,Litecoin
36,28,82,46,64,128,Litecoin
39,25,73,55,64,128,Litecoin
41,23,86,42,64,128,Litecoin
36,28,79,49,64,128,Litecoin
44,20,74,54,64,128,Litecoin
45,19,75,53,64,128,Litecoin
43,21,72,56,64,128,Litecoin
40,24,85,43,64,128,Litecoin
42,22,80,48,64,128,Litecoin
43,21,75,53,64,128,Litecoin
41,23,80,48,64,128,Litecoin
40,24,84,44,64,128,Litecoin
35,29,76,52,64,128,Litecoin
40,24,82,46,64,128,Litecoin
38,26,77,51,64,128,Litecoin
36,28,78,50,64,128,Litecoin
46,18,80,48,64,128,Litecoin
32,32,79,49,64,128,Litecoin
41,23,83,45,64,128,Litecoin
36,28,82,46,64,128,Litecoin
42,22,76,52,64,128,Litecoin
33,31,75,53,64,128,Litecoin
44,20,73,55,64,128,Litecoin
42,22,70,58,64,128,Litecoin
37,27,79,49,64,128,Litecoin
38,26,88,40,64,128,Litecoin
39,25,83,45,64,128,Litecoin
39,25,81,47,64,128,Litecoin
45,19,81,47,64,128,Litecoin
45,19,90,38,64,128,Litecoin
44,20,73,55,64,128,Litecoin
39,25,94,34,64,128,Litecoin
46,18,88,40,64,128,Litecoin
41,23,88,40,64,128,Litecoin
41,23,84,44,64,128,Litecoin
39,25,72,56,64,128,Litecoin
38,26,89,39,64,128,Litecoin
45,19,83,45,64,128,Litecoin
40,24,87,41,64,128,Litecoin
43,21,82,46,64,128,Litecoin
32,32,73,55,64,128,Litecoin
40,24,80,48,64,128,Litecoin
35,29,79,49,64,128,Litecoin
44,20,80,48,64,128,Litecoin
41,23,76,52,64,128,Litecoin
43,21,79,49,64,128,Litecoin
41,23,82,46,64,128,Litecoin
37,27,73,55,64,128,Litecoin
42,22,84,44,64,128,Litecoin
31,33,83,45,64,128,Litecoin
45,19,74,54,64,128,Litecoin
41,23,77,51,64,128,Litecoin
43,21,89,39,64,128,Litecoin
41,23,81,47,64,128,Litecoin
41,23,75,53,64,128,Litecoin
36,28,74,54,64,128,Litecoin
34,30,74,54,64,128,Litecoin
39,25,84,44,64,128,Litecoin
47,17,81,47,64,128,Litecoin
46,18,68,60,64,128,Litecoin
37,27,77,51,64,128,Litecoin
42,22,70,58,64,128,Litecoin
34,30,81,47,64,128,Litecoin
38,26,83,45,64,128,Litecoin
46,18,82,46,64,128,Litecoin
34,30,69,59,64,128,Litecoin
34,30,82,46,64,128,Litecoin
37,27,74,54,64,128,Litecoin
43,21,84,44,64,128,Litecoin
43,21,69,59,64,128,Litecoin
39,25,82,46,64,128,Litecoin
41,23,80,48,64,128,Litecoin
36,28,82,46,64,128,Litecoin
44,20,82,46,64,128,Litecoin
38,26,82,46,64,128,Litecoin
44,20,87,41,64,128,Litecoin
42,22,81,47,64,128,Litecoin
39,25,89,39,64,128,Litecoin
41,23,78,50,64,128,Litecoin
44,20,72,56,64,128,Litecoin
41,23,77,51,64,128,Litecoin
41,23,81,47,64,128,Litecoin
50,14,84,44,64,128,Litecoin
38,26,80,48,64,128,Litecoin
31,33,79,49,64,128,Litecoin
44,20,88,40,64,128,Litecoin
40,24,84,44,64,128,Litecoin
38,26,79,49,64,128,Litecoin
44,20,72,56,64,128,Litecoin
36,28,74,54,64,128,Litecoin
43,21,82,46,64,128,Litecoin
39,25,79,49,64,128,Litecoin
32,32,80,48,64,128,Litecoin
41,23,67,61,64,128,Litecoin
42,22,75,53,64,128,Litecoin
44,20,68,60,64,128,Litecoin
39,25,91,37,64,128,Litecoin
36,28,75,53,64,128,Litecoin
41,23,73,55,64,128,Litecoin
39,25,80,48,64,128,Litecoin
46,18,81,47,64,128,Litecoin
37,27,78,50,64,128,Litecoin
33,31,85,43,64,128,Litecoin
39,25,76,52,64,128,Litecoin
35,29,86,42,64,128,Litecoin
41,23,85,43,64,128,Litecoin
42,22,78,50,64,128,Litecoin
38,26,72,56,64,128,Litecoin
40,24,84,44,64,128,Litecoin
43,21,89,39,64,128,Litecoin
43,21,79,49,64,128,Litecoin
48,16,84,44,64,128,Litecoin
43,21,70,58,64,128,Litecoin
41,23,79,49,64,128,Litecoin
46,18,68,60,64,128,Litecoin
37,27,86,42,64,128,Litecoin
36,28,76,52,64,128,Litecoin
39,25,80,48,64,128,Litecoin
38,26,80,48,64,128,Litecoin
33,31,74,54,64,128,Litecoin
36,28,75,53,64,128,Litecoin
37,27,85,43,64,128,Litecoin
40,24,81,47,64,128,Litecoin
41,23,71,57,64,128,Litecoin
40,24,89,39,64,128,Litecoin
41,23,90,38,64,128,Litecoin
45,19,89,39,64,128,Litecoin
35,29,68,60,64,128,Litecoin
42,22,74,54,64,128,Litecoin
38,26,82,46,64,128,Litecoin
44,20,79,49,64,128,Litecoin
38,26,77,51,64,128,Litecoin
33,31,88,40,64,128,Litecoin
48,16,72,56,64,128,Litecoin
42,22,87,41,64,128,Litecoin
37,27,82,46,64,128,Litecoin
45,19,74,54,64,128,Litecoin
32,32,83,45,64,128,Litecoin
34,30,84,44,64,128,Litecoin
45,19,74,54,64,128,Litecoin
43,21,90,38,64,128,Litecoin
41,23,86,42,64,128,Litecoin
41,23,85,43,64,128,Litecoin
41,23,78,50,64,128,Litecoin
42,22,79,49,64,128,Litecoin
37,27,87,41,64,128,Litecoin
43,21,87,41,64,128,Litecoin
40,24,71,57,64,128,Litecoin
39,25,81,47,64,128,Litecoin
41,23,86,42,64,128,Litecoin
44,20,76,52,64,128,Litecoin
35,29,80,48,64,128,Litecoin
40,24,77,51,64,128,Litecoin
45,19,77,51,64,128,Litecoin
41,23,73,55,64,128,Litecoin
38,26,84,44,64,128,Litecoin
41,23,72,56,64,128,Litecoin
43,21,72,56,64,128,Litecoin
40,24,77,51,64,128,Litecoin
40,24,80,48,64,128,Litecoin
39,25,77,51,64,128,Litecoin
37,27,84,44,64,128,Litecoin
39,25,76,52,64,128,Litecoin
36,28,80,48,64,128,Litecoin
35,29,83,45,64,128,Litecoin
45,19,77,51,64,128,Litecoin
43,21,86,42,64,128,Litecoin
33,31,72,56,64,128,Litecoin
33,31,67,61,64,128,Litecoin
36,28,85,43,64,128,Litecoin
43,21,90,38,64,128,Litecoin
41,23,80,48,64,128,Litecoin
39,25,77,51,64,128,Litecoin
44,20,79,49,64,128,Litecoin
39,25,94,34,64,128,Litecoin
34,30,81,47,64,128,Litecoin
41,23,82,46,64,128,Litecoin
40,24,80,48,64,128,Litecoin
38,26,76,52,64,128,Litecoin
39,25,79,49,64,128,Litecoin
33,31,76,52,64,128,Litecoin
44,20,82,46,64,128,Litecoin
42,22,87,41,64,128,Litecoin
39,25,77,51,64,128,Litecoin
39,25,68,60,64,128,Litecoin
43,21,74,54,64,128,Litecoin
37,27,78,50,64,128,Litecoin
39,25,83,45,64,128,Litecoin
40,24,82,46,64,128,Litecoin
36,28,85,43,64,128,Litecoin
35,29,77,51,64,128,Litecoin
41,23,80,48,64,128,Litecoin
42,22,69,59,64,128,Litecoin
37,27,75,53,64,128,Litecoin
43,21,69,59,64,128,Litecoin
40,24,84,44,64,128,Litecoin
44,20,87,41,64,128,Litecoin
37,27,73,55,64,128,Litecoin
40,24,86,42,64,128,Litecoin
41,23,71,57,64,128,Litecoin
42,22,82,46,64,128,Litecoin
40,24,74,54,64,128,Litecoin
39,25,85,43,64,128,Litecoin
41,23,72,56,64,128,Litecoin
42,22,83,45,64,128,Litecoin
37,27,85,43,64,128,Litecoin
41,23,81,47,64,128,Litecoin
43,21,75,53,64,128,Litecoin
38,26,85,43,64,128,Litecoin
40,24,73,55,64,128,Litecoin
42,22,69,59,64,128,Litecoin
40,24,72,56,64,128,Litecoin
44,20,79,49,64,128,Litecoin
36,28,78,50,64,128,Litecoin
45,19,72,56,64,128,Litecoin
41,23,81,47,64,128,Litecoin
38,26,88,40,64,128,Litecoin
36,28,84,44,64,128,Litecoin
44,20,79,49,64,128,Litecoin
38,26,85,43,64,128,Litecoin
39,25,71,57,64,128,Litecoin
39,25,94,34,64,128,Litecoin
39,25,83,45,64,128,Litecoin
39,25,77,51,64,128,Litecoin
37,27,80,48,64,128,Litecoin
43,21,82,46,64,128,Litecoin
45,19,72,56,64,128,Litecoin
31,33,79,49,64,128,Litecoin
36,28,81,47,64,128,Litecoin
40,24,71,57,64,128,Litecoin
37,27,84,44,64,128,Litecoin
41,23,78,50,64,128,Litecoin
33,31,71,57,64,128,Litecoin
38,26,84,44,64,128,Litecoin
44,20,81,47,64,128,Litecoin
33,31,81,47,64,128,Litecoin
40,24,83,45,64,128,Litecoin
53,11,83,45,64,128,Litecoin
40,24,86,42,64,128,Litecoin
38,26,78,50,64,128,Litecoin
35,29,85,43,64,128,Litecoin
33,31,84,44,64,128,Litecoin
46,18,80,48,64,128,Litecoin
34,30,76,52,64,128,Litecoin
39,25,80,48,64,128,Litecoin
41,23,81,47,64,128,Litecoin
52,12,91,37,64,128,Litecoin
38,26,83,45,64,128,Litecoin
37,27,85,43,64,128,Litecoin
39,25,76,52,64,128,Litecoin
41,23,84,44,64,128,Litecoin
40,24,77,51,64,128,Litecoin
36,28,87,41,64,128,Litecoin
48,16,78,50,64,128,Litecoin
44,20,78,50,64,128,Litecoin
38,26,83,45,64,128,Litecoin
44,20,77,51,64,128,Litecoin
44,20,80,48,64,128,Litecoin
41,23,70,58,64,128,Litecoin
42,22,87,41,64,128,Litecoin
40,24,81,47,64,128,Litecoin
36,28,91,37,64,128,Litecoin
45,19,81,47,64,128,Litecoin
38,26,72,56,64,128,Litecoin
43,21,77,51,64,128,Litecoin
32,32,82,46,64,128,Litecoin
37,27,76,52,64,128,Litecoin
45,19,78,50,64,128,Litecoin
41,23,86,42,64,128,Litecoin
43,21,85,43,64,128,Litecoin
45,19,87,41,64,128,Litecoin
40,24,83,45,64,128,Litecoin
37,27,84,44,64,128,Litecoin
40,24,79,49,64,128,Litecoin
39,25,77,51,64,128,Litecoin
41,23,82,46,64,128,Litecoin
42,22,76,52,64,128,Litecoin
40,24,84,44,64,128,Litecoin
45,19,70,58,64,128,Litecoin
39,25,76,52,64,128,Litecoin
43,21,77,51,64,128,Litecoin
43,21,81,47,64,128,Litecoin
44,20,79,49,64,128,Litecoin
42,22,75,53,64,128,Litecoin
32,32,88,40,64,128,Litecoin
40,24,81,47,64,128,Litecoin
39,25,75,53,64,128,Litecoin
39,25,86,42,64,128,Litecoin
39,25,89,39,64,128,Litecoin
35,29,69,59,64,128,Litecoin
45,19,76,52,64,128,Litecoin
34,30,86,42,64,128,Litecoin
36,28,81,47,64,128,Litecoin
37,27,80,48,64,128,Litecoin
44,20,81,47,64,128,Litecoin
37,27,82,46,64,128,Litecoin
38,26,82,46,64,128,Litecoin
39,25,77,51,64,128,Litecoin
39,25,81,47,64,128,Litecoin
35,29,71,57,64,128,Litecoin
35,29,91,37,64,128,Litecoin
47,17,84,44,64,128,Litecoin
40,24,77,51,64,128,Litecoin
44,20,88,40,64,128,Litecoin
39,25,74,54,64,128,Litecoin
43,21,84,44,64,128,Litecoin
39,25,84,44,64,128,Litecoin
45,19,86,42,64,128,Litecoin
41,23,77,51,64,128,Litecoin
38,26,86,42,64,128,Litecoin
39,25,82,46,64,128,Litecoin
36,28,87,41,64,128,Litecoin
37,27,85,43,64,128,Litecoin
36,28,83,45,64,128,Litecoin
36,28,77,51,64,128,Litecoin
44,20,77,51,64,128,Litecoin
38,26,83,45,64,128,Litecoin
50,14,75,53,64,128,Litecoin
39,25,87,41,64,128,Litecoin
43,21,78,50,64,128,Litecoin
48,16,90,38,64,128,Litecoin
45,19,77,51,64,128,Litecoin
43,21,90,38,64,128,Litecoin
46,18,78,50,64,128,Litecoin
34,30,83,45,64,128,Litecoin
30,34,76,52,64,128,Litecoin
32,32,67,61,64,128,Litecoin
45,19,89,39,64,128,Litecoin
40,24,88,40,64,128,Litecoin
31,33,79,49,64,128,Litecoin
48,16,80,48,64,128,Litecoin
41,23,82,46,64,128,Litecoin
45,19,81,47,64,128,Litecoin
41,23,86,42,64,128,Litecoin
36,28,80,48,64,128,Litecoin
36,28,84,44,64,128,Litecoin
38,26,80,48,64,128,Litecoin
39,25,84,44,64,128,Litecoin
39,25,68,60,64,128,Litecoin
42,22,82,46,64,128,Litecoin
39,25,87,41,64,128,Litecoin
45,19,86,42,64,128,Litecoin
36,28,74,54,64,128,Litecoin
45,19,81,47,64,128,Litecoin
32,32,73,55,64,128,Litecoin
39,25,81,47,64,128,Litecoin
42,22,86,42,64,128,Litecoin
35,29,77,51,64,128,Litecoin
47,17,82,46,64,128,Litecoin
36,28,75,53,64,128,Litecoin
32,32,82,46,64,128,Litecoin
45,19,77,51,64,128,Litecoin
41,23,83,45,64,128,Litecoin
44,20,82,46,64,128,Litecoin
